,user,distance,label
17,USER55,1.1848583945884015e-06,1
18,USER55,3.718793887143912e-07,1
19,USER55,1.836872082119552e-06,1
20,USER55,2.759522011273515e-07,1
21,USER55,1.9186013023562896e-08,1
22,USER55,3.3626388739051113e-07,1
23,USER55,1.840937749461401e-07,1
24,USER55,1.0249460570446127e-05,1
25,USER55,6.430157563979453e-06,1
26,USER55,1.0437909350321028e-05,1
27,USER55,2.302364229829602e-08,1
28,USER55,3.5252258324368503e-06,1
29,USER55,2.8393818059609247e-10,1
30,USER55,7.391101696943865e-07,1
31,USER55,1.5154934444482743e-07,1
32,USER55,9.215175175861036e-08,1
33,USER55,5.1243213201664865e-06,1
34,USER55,8.201505835334632e-06,1
35,USER55,1.1103309101275586e-05,1
36,USER55,4.905426717651056e-07,1
37,USER55,9.204630837990958e-08,1
38,USER55,3.1259107709876988e-06,1
39,USER55,1.1425017672809224e-05,1
40,USER55,2.0388598383635887e-21,0
41,USER55,7.965802861677276e-22,0
42,USER55,2.640840954799338e-25,0
43,USER55,2.429174565893041e-23,0
44,USER55,6.016355259807672e-27,0
45,USER55,5.936557417581992e-79,0
46,USER55,4.0814866260420805e-23,0
47,USER55,4.751139010154989e-16,0
48,USER55,7.256710001614294e-10,0
49,USER55,7.168220109966343e-21,0
50,USER55,8.751574756334668e-17,0
51,USER55,3.8224878649844225e-16,0
52,USER55,4.937579459177117e-16,0
53,USER55,1.438034778324814e-42,0
54,USER55,1.4033253272898364e-22,0
55,USER55,2.5238734077093284e-147,0
56,USER55,3.978540892973322e-86,0
57,USER55,6.192802682351263e-105,0
58,USER55,8.77761540086922e-85,0
59,USER55,1.2524988306018423e-162,0
0,USER52,3.273925125931767e-07,1
1,USER52,5.006835821309652e-06,1
2,USER52,7.309996093845602e-06,1
3,USER52,2.8608315148133972e-06,1
4,USER52,9.24919862576936e-06,1
5,USER52,3.837519929528851e-06,1
6,USER52,4.091079274042351e-06,1
7,USER52,4.925104137364109e-06,1
8,USER52,9.606735450371606e-07,1
9,USER52,1.0297033707171162e-05,1
10,USER52,7.715566385724918e-06,1
11,USER52,2.815333303088533e-06,1
12,USER52,1.612896417507031e-05,1
13,USER52,6.069329509101028e-07,1
14,USER52,2.9477530283901885e-06,1
15,USER52,6.547894671857445e-06,1
16,USER52,6.61104019534896e-06,1
17,USER52,1.1214774358357421e-05,1
18,USER52,7.4498648264101e-06,1
19,USER52,4.891726128793516e-06,1
20,USER52,9.345151090188608e-06,1
21,USER52,1.2315625003918316e-06,1
22,USER52,7.235570066583804e-06,1
23,USER52,6.108166552048184e-06,1
24,USER52,1.1585903811366418e-05,1
25,USER52,6.274974358224958e-06,1
26,USER52,1.9224260033933823e-05,1
27,USER52,1.5663305781011184e-05,1
28,USER52,1.7278884926701612e-06,1
29,USER52,8.875046619143406e-07,1
30,USER52,5.1179138290763836e-06,1
31,USER52,1.7170098126660782e-05,1
32,USER52,1.1822063772808618e-06,1
33,USER52,5.024464622662128e-06,1
34,USER52,1.3716222733642555e-07,1
35,USER52,1.0123238482568121e-05,1
36,USER52,1.1822023289424625e-05,1
37,USER52,5.703096055565031e-07,1
38,USER52,3.367111310879099e-06,1
39,USER52,1.9550974590747366e-05,1
40,USER52,2.8739764183836027e-43,0
41,USER52,3.25737197450392e-41,0
42,USER52,1.8217155334654256e-54,0
43,USER52,2.5236217419000943e-58,0
44,USER52,1.6964217449243608e-44,0
45,USER52,1.3293127116333108e-20,0
46,USER52,3.255745311818982e-39,0
47,USER52,3.869015270294167e-29,0
48,USER52,1.3686001139786273e-21,0
49,USER52,1.0414472657401211e-17,0
50,USER52,1.6329744504858534e-07,0
51,USER52,6.423726909022882e-07,0
52,USER52,4.824044100651097e-07,0
53,USER52,7.03967953613485e-07,0
54,USER52,1.002573088649951e-06,0
55,USER52,3.6026253928170975e-09,0
56,USER52,1.1294030976320641e-08,0
57,USER52,1.9378367161366376e-07,0
58,USER52,9.823425619433916e-08,0
59,USER52,1.756812228193503e-07,0
0,USER39,3.0393118958068936e-10,1
1,USER39,2.1361537707204275e-10,1
2,USER39,1.1677681830941225e-11,1
3,USER39,7.956001496008411e-11,1
4,USER39,2.7219893810755922e-09,1
5,USER39,1.4289065828596416e-10,1
6,USER39,9.117918328090184e-11,1
7,USER39,6.573481828797921e-11,1
8,USER39,6.888307333372515e-10,1
9,USER39,7.032629318121386e-10,1
10,USER39,1.4769769318689544e-09,1
11,USER39,1.23994999542257e-10,1
12,USER39,1.7204519283867026e-10,1
13,USER39,1.1808510788915153e-09,1
14,USER39,4.1694680116605025e-10,1
15,USER39,4.83857388759896e-10,1
16,USER39,9.060267451700697e-10,1
17,USER39,2.7676347429342584e-10,1
18,USER39,1.3711606714622412e-09,1
19,USER39,1.6662521671963212e-10,1
20,USER39,8.578960609662434e-10,1
21,USER39,5.018879219908367e-10,1
22,USER39,2.676990540044748e-09,1
23,USER39,6.240983425363971e-10,1
24,USER39,1.0405331924637966e-10,1
25,USER39,6.765857072647883e-12,1
26,USER39,6.271056790807789e-11,1
27,USER39,7.534376096148433e-10,1
28,USER39,2.0486558855409692e-15,1
29,USER39,1.6563973592492425e-10,1
30,USER39,1.1351294065829442e-09,1
31,USER39,2.143334335861908e-10,1
32,USER39,1.3759931088333555e-10,1
33,USER39,8.884175206410442e-11,1
34,USER39,9.851368077902726e-10,1
35,USER39,2.525663465558168e-10,1
36,USER39,9.553314254233229e-11,1
37,USER39,2.682382752947186e-10,1
38,USER39,1.3545998129961262e-09,1
39,USER39,4.503583308220902e-10,1
40,USER39,3.3746619787309505e-16,0
41,USER39,4.207235171999116e-12,0
42,USER39,7.60182215001561e-14,0
43,USER39,1.6908056705123388e-13,0
44,USER39,1.7733249678973496e-10,0
45,USER39,1.6984646653918167e-14,0
46,USER39,1.2609673473893425e-15,0
47,USER39,1.2567206286928928e-25,0
48,USER39,1.4470323007548522e-13,0
49,USER39,5.5132523530602996e-18,0
50,USER39,4.16147823391782e-12,0
51,USER39,1.3178942971040442e-10,0
52,USER39,1.199457019955362e-10,0
53,USER39,4.3924536546023516e-10,0
54,USER39,2.16640961196408e-10,0
55,USER39,1.0528822856605698e-19,0
56,USER39,1.367730696735154e-20,0
57,USER39,2.0020203890307636e-19,0
58,USER39,9.064669439477109e-19,0
59,USER39,1.5188079680725072e-16,0
0,USER37,9.73665226336794e-07,1
1,USER37,1.3690407791150082e-06,1
2,USER37,4.79304759426027e-06,1
3,USER37,1.1894438737760305e-05,1
4,USER37,1.8384532059323742e-05,1
5,USER37,1.7848384701538426e-05,1
6,USER37,6.351507028364439e-06,1
7,USER37,1.7592083716034282e-06,1
8,USER37,1.2587157227204724e-06,1
9,USER37,7.887943410756307e-06,1
10,USER37,1.422246349605784e-05,1
11,USER37,8.811344342889837e-06,1
12,USER37,6.530786111654186e-07,1
13,USER37,1.2517170535398563e-05,1
14,USER37,3.6290587253667206e-06,1
15,USER37,1.2805864162860931e-06,1
16,USER37,8.181113684334567e-06,1
17,USER37,1.1963246655992603e-05,1
18,USER37,2.566943104834536e-06,1
19,USER37,1.1927490744385822e-06,1
20,USER37,1.424316443544235e-05,1
21,USER37,2.7397354550665575e-06,1
22,USER37,2.524860423452266e-06,1
23,USER37,1.055995604864903e-07,1
24,USER37,7.3680232135645685e-06,1
25,USER37,1.3816569492926219e-05,1
26,USER37,1.9732850024344443e-06,1
27,USER37,7.531115093478787e-06,1
28,USER37,2.482241556409517e-06,1
29,USER37,9.01807089933383e-06,1
30,USER37,6.071307412694171e-06,1
31,USER37,1.1365856350971267e-06,1
32,USER37,2.4569795008554338e-05,1
33,USER37,5.398558697963909e-07,1
34,USER37,1.3400370245027875e-06,1
35,USER37,1.3492150080719942e-05,1
36,USER37,3.293336898852808e-06,1
37,USER37,2.2655985612106682e-05,1
38,USER37,6.071021904945179e-06,1
39,USER37,6.956469288732373e-07,1
40,USER37,5.532393325245969e-72,0
41,USER37,4.201751209052683e-65,0
42,USER37,8.888047786459081e-44,0
43,USER37,2.6266839729417913e-51,0
44,USER37,1.9801586546170713e-25,0
45,USER37,6.52468636815494e-76,0
46,USER37,1.6934897104781103e-70,0
47,USER37,1.4118844410061712e-75,0
48,USER37,3.7290056698285167e-47,0
49,USER37,2.7256283027341074e-73,0
50,USER37,1.9850082569010935e-30,0
51,USER37,5.851729262893755e-17,0
52,USER37,2.0513661188379678e-33,0
53,USER37,1.1958586192355693e-18,0
54,USER37,9.852953246519603e-11,0
55,USER37,5.608070951777526e-116,0
56,USER37,7.322692667508606e-36,0
57,USER37,4.613058073506399e-28,0
58,USER37,1.5503572742070918e-16,0
59,USER37,1.3167562014817523e-17,0
0,USER30,4.7421113667940996e-11,1
1,USER30,1.410074732580562e-09,1
2,USER30,4.531309150757431e-12,1
3,USER30,4.20044696032303e-10,1
4,USER30,9.235288087399259e-10,1
5,USER30,1.1148450209290629e-09,1
6,USER30,5.799911448739978e-09,1
7,USER30,4.354318307020542e-09,1
8,USER30,1.0893700280673195e-08,1
9,USER30,2.6065673985449856e-09,1
10,USER30,2.709623103072385e-10,1
11,USER30,8.593143157840066e-10,1
12,USER30,1.858580189399984e-09,1
13,USER30,5.803571783577966e-09,1
14,USER30,4.920053219626153e-10,1
15,USER30,7.637875849844392e-09,1
16,USER30,5.696651077237324e-13,1
17,USER30,9.560836005590285e-10,1
18,USER30,7.317597710621561e-10,1
19,USER30,1.6167369917070792e-10,1
20,USER30,1.0186137156434737e-10,1
21,USER30,1.444332135426167e-08,1
22,USER30,1.9782303043052523e-10,1
23,USER30,3.41748073993619e-10,1
24,USER30,1.9533903284444877e-09,1
25,USER30,1.878901287961689e-09,1
26,USER30,1.7707315617843995e-10,1
27,USER30,1.962850812268992e-10,1
28,USER30,8.804153626432102e-12,1
29,USER30,5.2070878664516635e-09,1
30,USER30,5.850153674278617e-10,1
31,USER30,5.489629463982481e-10,1
32,USER30,2.734552591498475e-10,1
33,USER30,9.52959021773923e-10,1
34,USER30,1.868406270477562e-09,1
35,USER30,1.0493482847442792e-09,1
36,USER30,2.0185667407418173e-10,1
37,USER30,1.4967200408654753e-09,1
38,USER30,4.776269550289682e-09,1
39,USER30,4.292549356051159e-09,1
40,USER30,1.0616147542542596e-18,0
41,USER30,1.1063822095563728e-14,0
42,USER30,8.868103389078424e-15,0
43,USER30,7.116396539465788e-16,0
44,USER30,2.0560228144356908e-13,0
45,USER30,1.0486763629522162e-12,0
46,USER30,1.6643546385708047e-10,0
47,USER30,2.5403905695960037e-11,0
48,USER30,1.8607246819612738e-12,0
49,USER30,5.203940008918452e-16,0
50,USER30,1.0766388110803649e-10,0
51,USER30,1.6011944870751664e-10,0
52,USER30,2.1129389115301464e-13,0
53,USER30,2.1305934591768817e-10,0
54,USER30,3.922543016457732e-12,0
55,USER30,1.7284309787325089e-13,0
56,USER30,1.3076596753348427e-12,0
57,USER30,5.629193720966061e-12,0
58,USER30,4.938023484362551e-12,0
59,USER30,2.263914529054939e-12,0
0,USER53,3.5113108777238147e-10,1
1,USER53,2.687987042519228e-09,1
2,USER53,2.526831517750657e-09,1
3,USER53,2.9755807722758923e-10,1
4,USER53,1.5955856235908273e-16,1
5,USER53,2.7014100295687485e-07,1
6,USER53,5.061809324100097e-12,1
7,USER53,4.055765739892398e-11,1
8,USER53,7.094378355480424e-15,1
9,USER53,1.376236719875898e-07,1
10,USER53,3.87629923148579e-12,1
11,USER53,3.383806402854445e-09,1
12,USER53,1.837239551753043e-08,1
13,USER53,3.017233776947126e-08,1
14,USER53,2.079075159732423e-07,1
15,USER53,1.7791956580388155e-07,1
16,USER53,3.2637222312556544e-14,1
17,USER53,5.739859102230924e-08,1
18,USER53,9.23384765717738e-13,1
19,USER53,6.6935479991779166e-09,1
20,USER53,6.910191218642407e-16,1
21,USER53,3.9530219289994495e-09,1
22,USER53,1.0485101411760809e-07,1
23,USER53,2.637699788730227e-10,1
24,USER53,5.6231799478209585e-08,1
25,USER53,1.4059373948627895e-11,1
26,USER53,9.892726191700896e-08,1
27,USER53,2.9134059842789646e-32,1
28,USER53,4.3321306887383585e-08,1
29,USER53,3.028402542045052e-23,1
30,USER53,1.2005524574697004e-22,1
31,USER53,6.547951495490524e-07,1
32,USER53,1.6777803663793143e-10,1
33,USER53,4.070476210715519e-18,1
34,USER53,6.809148847592251e-12,1
35,USER53,1.4358425487258668e-07,1
36,USER53,4.5393293540817113e-11,1
37,USER53,1.5937168256948313e-06,1
38,USER53,1.645085887818435e-15,1
39,USER53,2.1211071128854187e-26,1
40,USER53,1.8838762190104326e-21,0
41,USER53,4.788384119276672e-21,0
42,USER53,8.051686877245369e-20,0
43,USER53,5.605794118783319e-20,0
44,USER53,8.856122569265826e-23,0
45,USER53,2.6468385284942927e-57,0
46,USER53,7.223791038433351e-40,0
47,USER53,1.534949987399488e-47,0
48,USER53,6.601658954012159e-55,0
49,USER53,2.1967272916641316e-51,0
50,USER53,1.7634778574631602e-45,0
51,USER53,1.9081939597351554e-42,0
52,USER53,6.552660664699613e-38,0
53,USER53,8.458706734017271e-44,0
54,USER53,4.513625795700819e-36,0
55,USER53,1.326309590220897e-19,0
56,USER53,5.49034993149787e-19,0
57,USER53,2.3938185213029308e-20,0
58,USER53,1.6767665271701872e-24,0
59,USER53,3.803412579316407e-24,0
0,USER54,2.212787362309959e-21,1
1,USER54,5.225399992309894e-23,1
2,USER54,8.395841875202919e-17,1
3,USER54,1.1443425630108796e-15,1
4,USER54,1.8205838753442906e-29,1
5,USER54,8.66606784879577e-25,1
6,USER54,2.0842546488642926e-15,1
7,USER54,2.4104705269534513e-15,1
8,USER54,9.897840090643706e-17,1
9,USER54,3.756826886839349e-16,1
10,USER54,4.467201921136955e-21,1
11,USER54,7.633684539105401e-16,1
12,USER54,2.2104244836827616e-14,1
13,USER54,2.948946825346849e-22,1
14,USER54,5.3222348780454765e-17,1
15,USER54,1.857406790266833e-17,1
16,USER54,1.7987894735463975e-14,1
17,USER54,3.7531057588184113e-19,1
18,USER54,1.0643122898783284e-13,1
19,USER54,5.442143913311859e-31,1
20,USER54,8.88641469988102e-18,1
21,USER54,2.7149428175887256e-17,1
22,USER54,5.26156902674811e-19,1
23,USER54,4.797664842971814e-21,1
24,USER54,5.203236770810559e-16,1
25,USER54,4.157686905440984e-17,1
26,USER54,2.086904483530163e-14,1
27,USER54,1.7708791017734897e-18,1
28,USER54,1.0883856053116113e-17,1
29,USER54,1.5316980061707051e-19,1
30,USER54,1.969721498371293e-15,1
31,USER54,7.921399382240843e-17,1
32,USER54,2.28489351262445e-15,1
33,USER54,1.0328639802384856e-26,1
34,USER54,4.591635073298287e-16,1
35,USER54,2.172688367876354e-25,1
36,USER54,1.574065905449634e-19,1
37,USER54,1.938498113735679e-17,1
38,USER54,7.928175534926175e-23,1
39,USER54,1.5540338625070339e-13,1
40,USER54,1.0963142782673659e-28,0
41,USER54,5.765752000946173e-29,0
42,USER54,1.2480636666939573e-30,0
43,USER54,5.291257750976014e-33,0
44,USER54,4.6184192132153744e-39,0
45,USER54,1.1749649642132076e-23,0
46,USER54,3.627574745478931e-21,0
47,USER54,2.7073353239353917e-17,0
48,USER54,5.590823274666714e-20,0
49,USER54,7.479047981278665e-23,0
50,USER54,1.8970409251874686e-24,0
51,USER54,4.277160913323616e-16,0
52,USER54,5.804702209078403e-26,0
53,USER54,9.798681461062339e-15,0
54,USER54,6.878548441044651e-23,0
55,USER54,7.750567192076252e-17,0
56,USER54,4.76332844208249e-29,0
57,USER54,1.6019397603443983e-29,0
58,USER54,4.242879260038439e-27,0
59,USER54,2.4331912965078116e-32,0
0,USER62,3.1821056425810724e-08,1
1,USER62,2.4783536349408608e-08,1
2,USER62,6.00693420451347e-09,1
3,USER62,1.867459879439984e-09,1
4,USER62,7.150402493174807e-08,1
5,USER62,2.3995386510189065e-08,1
6,USER62,4.9184353203698284e-08,1
7,USER62,1.2523328329887914e-08,1
8,USER62,8.038008398813103e-08,1
9,USER62,1.5707865331968913e-09,1
10,USER62,1.6501052274216535e-07,1
11,USER62,3.170874579956185e-08,1
12,USER62,1.3458571157961617e-07,1
13,USER62,5.490592303939295e-08,1
14,USER62,7.940968801268907e-08,1
15,USER62,2.0730597269246528e-08,1
16,USER62,3.435870521015215e-09,1
17,USER62,1.0652553691827035e-07,1
18,USER62,1.4062574165600488e-07,1
19,USER62,9.448986091449703e-08,1
20,USER62,6.062565418194786e-11,1
21,USER62,1.9950595924219408e-08,1
22,USER62,7.541252235870988e-11,1
23,USER62,1.136725692877925e-07,1
24,USER62,4.0480986800764183e-10,1
25,USER62,6.946508870372612e-08,1
26,USER62,3.2943371454669884e-08,1
27,USER62,1.7181152746360642e-08,1
28,USER62,1.7826863323803293e-08,1
29,USER62,9.257888653263124e-10,1
30,USER62,1.3352529765840071e-07,1
31,USER62,4.707033357938502e-08,1
32,USER62,1.2466384218381542e-08,1
33,USER62,4.440574288206083e-09,1
34,USER62,1.397930414805723e-07,1
35,USER62,3.993066712686899e-08,1
36,USER62,1.492634608315287e-07,1
37,USER62,1.1410507476775918e-07,1
38,USER62,2.5775434452911902e-08,1
39,USER62,2.815117354007112e-08,1
40,USER62,1.2341567752003059e-08,0
41,USER62,8.615768187570518e-09,0
42,USER62,1.1079041657729849e-09,0
43,USER62,4.110265450529415e-09,0
44,USER62,2.481257981116276e-09,0
45,USER62,1.0711090736623239e-16,0
46,USER62,3.9804283796249043e-19,0
47,USER62,1.8288556211627514e-16,0
48,USER62,7.798368911030516e-17,0
49,USER62,1.8131461129370195e-26,0
50,USER62,1.2243785150904306e-11,0
51,USER62,2.438552091067487e-11,0
52,USER62,1.0346219963923796e-13,0
53,USER62,8.760025225173457e-10,0
54,USER62,8.992506993187603e-10,0
55,USER62,5.5685999564042286e-11,0
56,USER62,1.6171440311128628e-11,0
57,USER62,1.7459382680185027e-13,0
58,USER62,1.9415913207633447e-10,0
59,USER62,1.4426653724430535e-09,0
0,USER65,2.77667052672441e-08,1
1,USER65,3.711391949747094e-09,1
2,USER65,3.0666158418419385e-09,1
3,USER65,2.7521793772934973e-09,1
4,USER65,4.090514047824813e-07,1
5,USER65,3.840540475083427e-09,1
6,USER65,6.133458049996334e-10,1
7,USER65,2.530305671090417e-09,1
8,USER65,1.411854641737594e-10,1
9,USER65,1.7866523981914928e-08,1
10,USER65,2.2037107791826607e-08,1
11,USER65,2.2020510128308003e-09,1
12,USER65,5.3753605822597446e-09,1
13,USER65,1.209174745863803e-08,1
14,USER65,1.3859459578702833e-09,1
15,USER65,6.20790260212735e-07,1
16,USER65,2.219934718646428e-09,1
17,USER65,1.625584427892936e-10,1
18,USER65,6.624848709017059e-08,1
19,USER65,1.8138178210621953e-08,1
20,USER65,4.152833515585461e-09,1
21,USER65,6.252808979666748e-08,1
22,USER65,1.4161749383577207e-07,1
23,USER65,1.328310264640253e-08,1
24,USER65,6.50193513773039e-09,1
25,USER65,2.339934563095348e-09,1
26,USER65,9.128896100777054e-08,1
27,USER65,1.0115003374490945e-08,1
28,USER65,1.3653429583655832e-08,1
29,USER65,6.375415686941335e-09,1
30,USER65,5.569232728484333e-09,1
31,USER65,1.2480842636313087e-08,1
32,USER65,1.8500596343979112e-08,1
33,USER65,9.106759454479596e-08,1
34,USER65,2.5897213670444635e-08,1
35,USER65,7.828797561511045e-09,1
36,USER65,8.690471894215581e-08,1
37,USER65,7.521743561032915e-09,1
38,USER65,5.5424531394617295e-09,1
39,USER65,1.519446999847881e-07,1
40,USER65,2.0884543787956498e-10,0
41,USER65,3.1219986118968285e-12,0
42,USER65,6.805275151921428e-12,0
43,USER65,8.716687635600207e-15,0
44,USER65,8.793823378756395e-14,0
45,USER65,4.0153649120869154e-19,0
46,USER65,2.967225197008209e-35,0
47,USER65,5.6609533332775473e-33,0
48,USER65,4.093735224924329e-22,0
49,USER65,2.129609697733298e-23,0
50,USER65,1.767968053420201e-13,0
51,USER65,9.362801050184784e-15,0
52,USER65,8.411070220440756e-13,0
53,USER65,2.712568611021573e-15,0
54,USER65,7.469282710946356e-13,0
55,USER65,4.137533172085396e-39,0
56,USER65,7.577275655440585e-45,0
57,USER65,1.6988820334209667e-25,0
58,USER65,4.343165411432134e-15,0
59,USER65,2.715988528512151e-16,0
0,USER31,8.268510998604205e-17,1
1,USER31,8.890403048804914e-14,1
2,USER31,1.7874757315711145e-17,1
3,USER31,3.5198919391702333e-12,1
4,USER31,5.31721697616987e-17,1
5,USER31,1.4926141139413763e-12,1
6,USER31,1.1702923099031608e-12,1
7,USER31,2.685505477987597e-25,1
8,USER31,3.7352399706266314e-14,1
9,USER31,1.2936168053071503e-26,1
10,USER31,6.719711748159274e-28,1
11,USER31,3.36716498084164e-15,1
12,USER31,2.2626992956116167e-12,1
13,USER31,2.370949626133201e-21,1
14,USER31,3.3801948792986442e-22,1
15,USER31,1.3163019975608454e-27,1
16,USER31,4.867816552124628e-12,1
17,USER31,3.977939040254055e-20,1
18,USER31,1.0576467665400836e-17,1
19,USER31,4.6635478712351643e-26,1
20,USER31,1.9944609101818558e-13,1
21,USER31,8.836526152193551e-13,1
22,USER31,1.068625050354219e-15,1
23,USER31,4.99164777580931e-16,1
24,USER31,2.477200364942227e-25,1
25,USER31,4.780944823113695e-16,1
26,USER31,1.829956356487317e-27,1
27,USER31,9.387745478392102e-12,1
28,USER31,3.6059201307281036e-21,1
29,USER31,1.0426562058629626e-17,1
30,USER31,1.4071763789444152e-30,1
31,USER31,3.815813248285153e-26,1
32,USER31,3.5409719322455186e-13,1
33,USER31,1.0740686607114526e-25,1
34,USER31,1.885323847595884e-12,1
35,USER31,7.098442030998559e-23,1
36,USER31,1.2431295590814431e-26,1
37,USER31,1.1838488439130162e-12,1
38,USER31,4.9288038620054e-20,1
39,USER31,8.244935651680406e-15,1
40,USER31,3.819426534115259e-15,0
41,USER31,6.259723520945156e-19,0
42,USER31,1.4308794178192509e-16,0
43,USER31,1.0424405971107887e-18,0
44,USER31,6.685436555372371e-20,0
45,USER31,2.803284420341166e-14,0
46,USER31,3.3878016589971165e-13,0
47,USER31,3.607900570108407e-13,0
48,USER31,4.246631358837855e-12,0
49,USER31,4.832996600065176e-15,0
50,USER31,2.9158839449805e-28,0
51,USER31,2.9004638975267515e-12,0
52,USER31,1.17803482875133e-12,0
53,USER31,3.573898910278414e-12,0
54,USER31,1.5444126841438994e-16,0
55,USER31,3.10044009376162e-13,0
56,USER31,8.978565008086118e-19,0
57,USER31,9.693697003169857e-21,0
58,USER31,1.7807218131179327e-20,0
